p,grid_shape,Run,Burnt,Max cluster size
0.8,"(20, 20)",6037,1,309
0.8,"(20, 20)",6038,1,311
0.8,"(20, 20)",6039,1,316
0.8,"(20, 20)",6040,1,247
0.8,"(20, 20)",6041,1,326
0.8,"(20, 20)",6042,1,318
0.8,"(20, 20)",6043,1,327
0.8,"(20, 20)",6044,1,301
0.8,"(20, 20)",6045,1,328
0.8,"(20, 20)",6046,1,328
0.8,"(20, 20)",6047,1,306
0.8,"(20, 20)",6048,1,322
0.8,"(20, 20)",6049,1,324
0.8,"(50, 50)",6050,1,1990
0.8,"(50, 50)",6051,1,1983
0.8,"(50, 50)",6052,1,1965
0.8,"(50, 50)",6053,1,2008
0.8,"(50, 50)",6054,1,2006
0.8,"(50, 50)",6055,1,2015
0.8,"(50, 50)",6056,1,2011
0.8,"(50, 50)",6057,1,2006
0.8,"(50, 50)",6058,1,2002
0.8,"(50, 50)",6059,1,1989
0.8,"(50, 50)",6060,1,1978
0.8,"(50, 50)",6061,1,1983
0.8,"(50, 50)",6062,1,1968
0.8,"(50, 50)",6063,1,2035
0.8,"(50, 50)",6064,1,2016
0.8,"(50, 50)",6065,1,2014
0.8,"(50, 50)",6066,1,1968
0.8,"(50, 50)",6067,1,1975
0.8,"(50, 50)",6068,1,1997
0.8,"(50, 50)",6069,1,1991
0.8,"(50, 50)",6070,1,1976
0.8,"(50, 50)",6071,1,1977
0.8,"(50, 50)",6072,1,2006
0.8,"(50, 50)",6073,1,2007
0.8,"(50, 50)",6074,1,1944
0.8,"(50, 50)",6075,1,1984
0.8,"(50, 50)",6076,1,1997
0.8,"(50, 50)",6077,1,1998
0.8,"(50, 50)",6078,1,2024
0.8,"(50, 50)",6079,1,1979
0.8,"(50, 50)",6080,1,1974
0.8,"(50, 50)",6081,1,2000
0.8,"(50, 50)",6082,1,1998
0.8,"(50, 50)",6083,1,1981
0.8,"(50, 50)",6084,1,2017
0.8,"(50, 50)",6085,1,1961
0.8,"(50, 50)",6086,1,2002
0.8,"(50, 50)",6087,1,1999
0.8,"(50, 50)",6088,1,2020
0.8,"(50, 50)",6089,1,2033
0.8,"(50, 50)",6090,1,2051
0.8,"(50, 50)",6091,1,2005
0.8,"(50, 50)",6092,1,2008
0.8,"(50, 50)",6093,1,2012
0.8,"(50, 50)",6094,1,1987
0.8,"(50, 50)",6095,1,2003
0.8,"(50, 50)",6096,1,1996
0.8,"(50, 50)",6097,1,2021
0.8,"(50, 50)",6098,1,1988
0.8,"(50, 50)",6099,1,1989
0.8,"(100, 100)",6100,1,8008
0.8,"(100, 100)",6101,1,7888
0.8,"(100, 100)",6102,1,8005
0.8,"(100, 100)",6103,1,8018
0.8,"(100, 100)",6104,1,7917
0.8,"(100, 100)",6105,1,7990
0.8,"(100, 100)",6106,1,7984
0.8,"(100, 100)",6107,1,7944
0.8,"(100, 100)",6108,1,8024
0.8,"(100, 100)",6109,1,7957
0.8,"(100, 100)",6110,1,8053
0.8,"(100, 100)",6111,1,7997
0.8,"(100, 100)",6112,1,8057
0.8,"(100, 100)",6113,1,8040
0.8,"(100, 100)",6114,1,8038
0.8,"(100, 100)",6115,1,8061
0.8,"(100, 100)",6116,1,7911
0.8,"(100, 100)",6117,1,8039
0.8,"(100, 100)",6118,1,7968
0.8,"(100, 100)",6119,1,7945
0.8,"(100, 100)",6120,1,7997
0.8,"(100, 100)",6121,1,7885
0.8,"(100, 100)",6122,1,7978
0.8,"(100, 100)",6123,1,7961
0.8,"(100, 100)",6124,1,7973
0.8,"(100, 100)",6125,1,8006
0.8,"(100, 100)",6126,1,7923
0.8,"(100, 100)",6127,1,7944
0.8,"(100, 100)",6128,1,7995
0.8,"(100, 100)",6129,1,7985
0.8,"(100, 100)",6130,1,7962
0.8,"(100, 100)",6131,1,7949
0.8,"(100, 100)",6132,1,8010
0.8,"(100, 100)",6133,1,8029
0.8,"(100, 100)",6134,1,7993
0.8,"(100, 100)",6135,1,8043
0.8,"(100, 100)",6136,1,8050
0.8,"(100, 100)",6137,1,7973
0.8,"(100, 100)",6138,1,7907
0.8,"(100, 100)",6139,1,7964
0.8,"(100, 100)",6140,1,7912
0.8,"(100, 100)",6141,1,7961
0.8,"(100, 100)",6142,1,7972
0.8,"(100, 100)",6143,1,8032
0.8,"(100, 100)",6144,1,8047
0.8,"(100, 100)",6145,1,7997
0.8,"(100, 100)",6146,1,7938
0.8,"(100, 100)",6147,1,7915
0.8,"(100, 100)",6148,1,8041
0.8,"(100, 100)",6149,1,7985
0.82,"(20, 20)",6150,1,324
0.82,"(20, 20)",6151,1,331
0.82,"(20, 20)",6152,1,309
0.82,"(20, 20)",6153,1,317
0.82,"(20, 20)",6154,1,332
0.82,"(20, 20)",6155,1,329
0.82,"(20, 20)",6156,1,331
0.82,"(20, 20)",6157,1,336
0.82,"(20, 20)",6158,1,328
0.82,"(20, 20)",6159,1,333
0.82,"(20, 20)",6160,1,336
0.82,"(20, 20)",6161,1,338
0.82,"(20, 20)",6162,1,317
0.82,"(20, 20)",6163,1,325
0.82,"(20, 20)",6164,1,313
0.82,"(20, 20)",6165,1,331
0.82,"(20, 20)",6166,1,334
0.82,"(20, 20)",6167,1,321
0.82,"(20, 20)",6168,1,325
0.82,"(20, 20)",6169,1,314
0.82,"(20, 20)",6170,1,298
0.82,"(20, 20)",6171,1,321
0.82,"(20, 20)",6172,1,330
0.82,"(20, 20)",6173,1,328
0.82,"(20, 20)",6174,1,330
0.82,"(20, 20)",6175,1,336
0.82,"(20, 20)",6176,1,336
0.82,"(20, 20)",6177,1,329
0.82,"(20, 20)",6178,1,322
0.82,"(20, 20)",6179,1,327
0.82,"(20, 20)",6180,1,327
0.82,"(20, 20)",6181,1,331
0.82,"(20, 20)",6182,1,328
0.82,"(20, 20)",6183,1,300
0.82,"(20, 20)",6184,1,321
0.82,"(20, 20)",6185,1,322
0.82,"(20, 20)",6186,1,335
0.82,"(20, 20)",6187,1,328
0.82,"(20, 20)",6188,1,327
0.82,"(20, 20)",6189,1,314
0.82,"(20, 20)",6190,1,309
0.82,"(20, 20)",6191,1,311
0.82,"(20, 20)",6192,1,324
0.82,"(20, 20)",6193,1,332
0.82,"(20, 20)",6194,1,323
0.82,"(20, 20)",6195,1,331
0.82,"(20, 20)",6196,1,304
0.82,"(20, 20)",6197,1,336
0.82,"(20, 20)",6198,1,313
0.82,"(20, 20)",6199,1,351
0.82,"(50, 50)",6200,1,2083
0.82,"(50, 50)",6201,1,2054
0.82,"(50, 50)",6202,1,2032
0.82,"(50, 50)",6203,1,2078
0.82,"(50, 50)",6204,1,2073
0.82,"(50, 50)",6205,1,2025
0.82,"(50, 50)",6206,1,2049
0.82,"(50, 50)",6207,1,2038
0.82,"(50, 50)",6208,1,2044
0.82,"(50, 50)",6209,1,2053
0.82,"(50, 50)",6210,1,2030
0.82,"(50, 50)",6211,1,2051
0.82,"(50, 50)",6212,1,2054
0.82,"(50, 50)",6213,1,2045
0.82,"(50, 50)",6214,1,2057
0.82,"(50, 50)",6215,1,2044
0.82,"(50, 50)",6216,1,2052
0.82,"(50, 50)",6217,1,2065
0.82,"(50, 50)",6218,1,2042
0.82,"(50, 50)",6219,1,2056
0.82,"(50, 50)",6220,1,2044
0.82,"(50, 50)",6221,1,2044
0.82,"(50, 50)",6222,1,2046
0.82,"(50, 50)",6223,1,2071
0.82,"(50, 50)",6224,1,2078
0.82,"(50, 50)",6225,1,2054
0.82,"(50, 50)",6226,1,2061
0.82,"(50, 50)",6227,1,2020
0.82,"(50, 50)",6228,1,2031
0.82,"(50, 50)",6229,1,2028
0.82,"(50, 50)",6230,1,2035
0.82,"(50, 50)",6231,1,2036
0.82,"(50, 50)",6232,1,2017
0.82,"(50, 50)",6233,1,2036
0.82,"(50, 50)",6234,1,2062
0.82,"(50, 50)",6235,1,2042
0.82,"(50, 50)",6236,1,2078
0.82,"(50, 50)",6237,1,2044
0.82,"(50, 50)",6238,1,2073
0.82,"(50, 50)",6239,1,2059
0.82,"(50, 50)",6240,1,2043
0.82,"(50, 50)",6241,1,2038
0.82,"(50, 50)",6242,1,2049
0.82,"(50, 50)",6243,1,2063
0.82,"(50, 50)",6244,1,2038
0.82,"(50, 50)",6245,1,2051
0.82,"(50, 50)",6246,1,2008
0.82,"(50, 50)",6247,1,2067
0.82,"(50, 50)",6248,1,2035
0.82,"(50, 50)",6249,1,2051
0.82,"(100, 100)",6250,1,8165
0.82,"(100, 100)",6251,1,8240
0.82,"(100, 100)",6252,1,8141
0.82,"(100, 100)",6253,1,8125
0.82,"(100, 100)",6254,1,8264
0.82,"(100, 100)",6255,1,8184
0.82,"(100, 100)",6256,1,8219
0.82,"(100, 100)",6257,1,8094
0.82,"(100, 100)",6258,1,8201
0.82,"(100, 100)",6259,1,8244
0.82,"(100, 100)",6260,1,8123
0.82,"(100, 100)",6261,1,8211
0.82,"(100, 100)",6262,1,8213
0.82,"(100, 100)",6263,1,8255
0.82,"(100, 100)",6264,1,8193
0.82,"(100, 100)",6265,1,8219
0.82,"(100, 100)",6266,1,8185
0.82,"(100, 100)",6267,1,8207
0.82,"(100, 100)",6268,1,8213
0.82,"(100, 100)",6269,1,8226
0.82,"(100, 100)",6270,1,8173
0.82,"(100, 100)",6271,1,8171
0.82,"(100, 100)",6272,1,8180
0.82,"(100, 100)",6273,1,8127
0.82,"(100, 100)",6274,1,8182
0.82,"(100, 100)",6275,1,8192
0.82,"(100, 100)",6276,1,8161
0.82,"(100, 100)",6277,1,8080
0.82,"(100, 100)",6278,1,8130
0.82,"(100, 100)",6279,1,8162
0.82,"(100, 100)",6280,1,8154
0.82,"(100, 100)",6281,1,8174
0.82,"(100, 100)",6282,1,8187
0.82,"(100, 100)",6283,1,8178
0.82,"(100, 100)",6284,1,8220
0.82,"(100, 100)",6285,1,8150
0.82,"(100, 100)",6286,1,8188
0.82,"(100, 100)",6287,1,8082
0.82,"(100, 100)",6288,1,8204
0.82,"(100, 100)",6289,1,8187
0.82,"(100, 100)",6290,1,8196
0.82,"(100, 100)",6291,1,8140
0.82,"(100, 100)",6292,1,8208
0.82,"(100, 100)",6293,1,8148
0.82,"(100, 100)",6294,1,8230
0.82,"(100, 100)",6295,1,8142
0.82,"(100, 100)",6296,1,8161
0.82,"(100, 100)",6297,1,8131
0.82,"(100, 100)",6298,1,8204
0.82,"(100, 100)",6299,1,8154
0.84,"(20, 20)",6300,1,349
0.84,"(20, 20)",6301,1,328
0.84,"(20, 20)",6302,1,335
0.84,"(20, 20)",6303,1,332
0.84,"(20, 20)",6304,1,337
0.84,"(20, 20)",6305,1,333
0.84,"(20, 20)",6306,1,338
0.84,"(20, 20)",6307,1,322
0.84,"(20, 20)",6308,1,338
0.84,"(20, 20)",6309,1,337
0.84,"(20, 20)",6310,1,318
0.84,"(20, 20)",6311,1,344
0.84,"(20, 20)",6312,1,332
0.84,"(20, 20)",6313,1,347
0.84,"(20, 20)",6314,1,337
0.84,"(20, 20)",6315,1,344
0.84,"(20, 20)",6316,1,336
0.84,"(20, 20)",6317,1,326
0.84,"(20, 20)",6318,1,337
0.84,"(20, 20)",6319,1,339
0.84,"(20, 20)",6320,1,325
0.84,"(20, 20)",6321,1,355
0.84,"(20, 20)",6322,1,328
0.84,"(20, 20)",6323,1,340
0.84,"(20, 20)",6324,1,350
0.84,"(20, 20)",6325,1,341
0.84,"(20, 20)",6326,1,338
0.84,"(20, 20)",6327,1,325
0.84,"(20, 20)",6328,1,347
0.84,"(20, 20)",6329,1,321
0.84,"(20, 20)",6330,1,320
0.84,"(20, 20)",6331,1,335
0.84,"(20, 20)",6332,1,333
0.84,"(20, 20)",6333,1,342
0.84,"(20, 20)",6334,1,350
0.84,"(20, 20)",6335,1,340
0.84,"(20, 20)",6336,1,333
0.84,"(20, 20)",6337,1,339
0.84,"(20, 20)",6338,1,343
0.84,"(20, 20)",6339,1,338
0.84,"(20, 20)",6340,1,334
0.84,"(20, 20)",6341,1,346
0.84,"(20, 20)",6342,1,331
0.84,"(20, 20)",6343,1,334
0.84,"(20, 20)",6344,1,330
0.84,"(20, 20)",6345,1,328
0.84,"(20, 20)",6346,1,334
0.84,"(20, 20)",6347,1,330
0.84,"(20, 20)",6348,1,322
0.84,"(20, 20)",6349,1,314
0.84,"(50, 50)",6350,1,2076
0.84,"(50, 50)",6351,1,2074
0.84,"(50, 50)",6352,1,2088
0.84,"(50, 50)",6353,1,2081
0.84,"(50, 50)",6354,1,2096
0.84,"(50, 50)",6355,1,2091
0.84,"(50, 50)",6356,1,2084
0.84,"(50, 50)",6357,1,2121
0.84,"(50, 50)",6358,1,2067
0.84,"(50, 50)",6359,1,2102
0.84,"(50, 50)",6360,1,2082
0.84,"(50, 50)",6361,1,2105
0.84,"(50, 50)",6362,1,2093
0.84,"(50, 50)",6363,1,2096
0.84,"(50, 50)",6364,1,2071
0.84,"(50, 50)",6365,1,2080
0.84,"(50, 50)",6366,1,2101
0.84,"(50, 50)",6367,1,2100
0.84,"(50, 50)",6368,1,2094
0.84,"(50, 50)",6369,1,2119
0.84,"(50, 50)",6370,1,2084
0.84,"(50, 50)",6371,1,2089
0.84,"(50, 50)",6372,1,2099
0.84,"(50, 50)",6373,1,2104
0.84,"(50, 50)",6374,1,2113
0.84,"(50, 50)",6375,1,2074
0.84,"(50, 50)",6376,1,2096
0.84,"(50, 50)",6377,1,2106
0.84,"(50, 50)",6378,1,2108
0.84,"(50, 50)",6379,1,2096
0.84,"(50, 50)",6380,1,2094
0.84,"(50, 50)",6381,1,2133
0.84,"(50, 50)",6382,1,2109
0.84,"(50, 50)",6383,1,2098
0.84,"(50, 50)",6384,1,2111
0.84,"(50, 50)",6385,1,2103
0.84,"(50, 50)",6386,1,2079
0.84,"(50, 50)",6387,1,2102
0.84,"(50, 50)",6388,1,2106
0.84,"(50, 50)",6389,1,2105
0.84,"(50, 50)",6390,1,2125
0.84,"(50, 50)",6391,1,2101
0.84,"(50, 50)",6392,1,2063
0.84,"(50, 50)",6393,1,2092
0.84,"(50, 50)",6394,1,2111
0.84,"(50, 50)",6395,1,2129
0.84,"(50, 50)",6396,1,2116
0.84,"(50, 50)",6397,1,2093
0.84,"(50, 50)",6398,1,2098
0.84,"(50, 50)",6399,1,2080
0.84,"(100, 100)",6400,1,8412
0.84,"(100, 100)",6401,1,8344
0.84,"(100, 100)",6402,1,8439
0.84,"(100, 100)",6403,1,8366
0.84,"(100, 100)",6404,1,8419
0.84,"(100, 100)",6405,1,8387
0.84,"(100, 100)",6406,1,8377
0.84,"(100, 100)",6407,1,8388
0.84,"(100, 100)",6408,1,8372
0.84,"(100, 100)",6409,1,8372
0.84,"(100, 100)",6410,1,8400
0.84,"(100, 100)",6411,1,8358
0.84,"(100, 100)",6412,1,8351
0.84,"(100, 100)",6413,1,8380
0.84,"(100, 100)",6414,1,8398
0.84,"(100, 100)",6415,1,8393
0.84,"(100, 100)",6416,1,8401
0.84,"(100, 100)",6417,1,8419
0.84,"(100, 100)",6418,1,8382
0.84,"(100, 100)",6419,1,8430
0.84,"(100, 100)",6420,1,8432
0.84,"(100, 100)",6421,1,8434
0.84,"(100, 100)",6422,1,8380
0.84,"(100, 100)",6423,1,8341
0.84,"(100, 100)",6424,1,8434
0.84,"(100, 100)",6425,1,8509
0.84,"(100, 100)",6426,1,8417
0.84,"(100, 100)",6427,1,8428
0.84,"(100, 100)",6428,1,8410
0.84,"(100, 100)",6429,1,8445
0.84,"(100, 100)",6430,1,8434
0.84,"(100, 100)",6431,1,8416
0.84,"(100, 100)",6432,1,8401
0.84,"(100, 100)",6433,1,8411
0.84,"(100, 100)",6434,1,8359
0.84,"(100, 100)",6435,1,8349
0.84,"(100, 100)",6436,1,8406
0.84,"(100, 100)",6437,1,8410
0.84,"(100, 100)",6438,1,8374
0.84,"(100, 100)",6439,1,8343
0.84,"(100, 100)",6440,1,8408
0.84,"(100, 100)",6441,1,8406
0.84,"(100, 100)",6442,1,8450
0.84,"(100, 100)",6443,1,8412
0.84,"(100, 100)",6444,1,8428
0.84,"(100, 100)",6445,1,8331
0.84,"(100, 100)",6446,1,8386
0.84,"(100, 100)",6447,1,8395
0.84,"(100, 100)",6448,1,8405
0.84,"(100, 100)",6449,1,8380
0.86,"(20, 20)",6450,1,334
0.86,"(20, 20)",6451,1,346
0.86,"(20, 20)",6452,1,342
0.86,"(20, 20)",6453,1,344
0.86,"(20, 20)",6454,1,351
0.86,"(20, 20)",6455,1,344
0.86,"(20, 20)",6456,1,347
0.86,"(20, 20)",6457,1,353
0.86,"(20, 20)",6458,1,336
0.86,"(20, 20)",6459,1,356
0.86,"(20, 20)",6460,1,354
0.86,"(20, 20)",6461,1,343
0.86,"(20, 20)",6462,1,343
0.86,"(20, 20)",6463,1,356
0.86,"(20, 20)",6464,1,337
0.86,"(20, 20)",6465,1,349
0.86,"(20, 20)",6466,1,350
0.86,"(20, 20)",6467,1,340
0.86,"(20, 20)",6468,1,341
0.86,"(20, 20)",6469,1,346
0.86,"(20, 20)",6470,1,351
0.86,"(20, 20)",6471,1,354
0.86,"(20, 20)",6472,1,342
0.86,"(20, 20)",6473,1,333
0.86,"(20, 20)",6474,1,353
0.86,"(20, 20)",6475,1,335
0.86,"(20, 20)",6476,1,350
0.86,"(20, 20)",6477,1,340
0.86,"(20, 20)",6478,1,341
0.86,"(20, 20)",6479,1,334
0.86,"(20, 20)",6480,1,337
0.86,"(20, 20)",6481,1,351
0.86,"(20, 20)",6482,1,345
0.86,"(20, 20)",6483,1,346
0.86,"(20, 20)",6484,1,337
0.86,"(20, 20)",6485,1,353
0.86,"(20, 20)",6486,1,333
0.86,"(20, 20)",6487,1,348
0.86,"(20, 20)",6488,1,340
0.86,"(20, 20)",6489,1,344
0.86,"(20, 20)",6490,1,342
0.86,"(20, 20)",6491,1,346
0.86,"(20, 20)",6492,1,345
0.86,"(20, 20)",6493,1,328
0.86,"(20, 20)",6494,1,329
0.86,"(20, 20)",6495,1,341
0.86,"(20, 20)",6496,1,342
0.86,"(20, 20)",6497,1,349
0.86,"(20, 20)",6498,1,353
0.86,"(20, 20)",6499,1,340
0.86,"(50, 50)",6500,1,2135
0.86,"(50, 50)",6501,1,2147
0.86,"(50, 50)",6502,1,2144
0.86,"(50, 50)",6503,1,2159
0.86,"(50, 50)",6504,1,2159
0.86,"(50, 50)",6505,1,2191
0.86,"(50, 50)",6506,1,2130
0.86,"(50, 50)",6507,1,2176
0.86,"(50, 50)",6508,1,2159
0.86,"(50, 50)",6509,1,2176
0.86,"(50, 50)",6510,1,2131
0.86,"(50, 50)",6511,1,2131
0.86,"(50, 50)",6512,1,2158
0.86,"(50, 50)",6513,1,2131
0.86,"(50, 50)",6514,1,2143
0.86,"(50, 50)",6515,1,2174
0.86,"(50, 50)",6516,1,2147
0.86,"(50, 50)",6517,1,2195
0.86,"(50, 50)",6518,1,2160
0.86,"(50, 50)",6519,1,2146
0.86,"(50, 50)",6520,1,2152
0.86,"(50, 50)",6521,1,2157
0.86,"(50, 50)",6522,1,2133
0.86,"(50, 50)",6523,1,2137
0.86,"(50, 50)",6524,1,2137
0.86,"(50, 50)",6525,1,2141
0.86,"(50, 50)",6526,1,2137
0.86,"(50, 50)",6527,1,2181
0.86,"(50, 50)",6528,1,2151
0.86,"(50, 50)",6529,1,2124
0.86,"(50, 50)",6530,1,2165
0.86,"(50, 50)",6531,1,2152
0.86,"(50, 50)",6532,1,2163
0.86,"(50, 50)",6533,1,2128
0.86,"(50, 50)",6534,1,2143
0.86,"(50, 50)",6535,1,2167
0.86,"(50, 50)",6536,1,2161
0.86,"(50, 50)",6537,1,2158
0.86,"(50, 50)",6538,1,2132
0.86,"(50, 50)",6539,1,2160
0.86,"(50, 50)",6540,1,2132
0.86,"(50, 50)",6541,1,2128
0.86,"(50, 50)",6542,1,2141
0.86,"(50, 50)",6543,1,2125
0.86,"(50, 50)",6544,1,2142
0.86,"(50, 50)",6545,1,2143
0.86,"(50, 50)",6546,1,2119
0.86,"(50, 50)",6547,1,2142
0.86,"(50, 50)",6548,1,2126
0.86,"(50, 50)",6549,1,2164
0.86,"(100, 100)",6550,1,8607
0.86,"(100, 100)",6551,1,8601
0.86,"(100, 100)",6552,1,8629
0.86,"(100, 100)",6553,1,8559
0.86,"(100, 100)",6554,1,8668
0.86,"(100, 100)",6555,1,8662
0.86,"(100, 100)",6556,1,8546
0.86,"(100, 100)",6557,1,8617
0.86,"(100, 100)",6558,1,8615
0.86,"(100, 100)",6559,1,8672
0.86,"(100, 100)",6560,1,8576
0.86,"(100, 100)",6561,1,8644
0.86,"(100, 100)",6562,1,8605
0.86,"(100, 100)",6563,1,8623
0.86,"(100, 100)",6564,1,8611
0.86,"(100, 100)",6565,1,8559
0.86,"(100, 100)",6566,1,8616
0.86,"(100, 100)",6567,1,8583
0.86,"(100, 100)",6568,1,8666
0.86,"(100, 100)",6569,1,8619
0.86,"(100, 100)",6570,1,8612
0.86,"(100, 100)",6571,1,8563
0.86,"(100, 100)",6572,1,8598
0.86,"(100, 100)",6573,1,8557
0.86,"(100, 100)",6574,1,8561
0.86,"(100, 100)",6575,1,8685
0.86,"(100, 100)",6576,1,8620
0.86,"(100, 100)",6577,1,8541
0.86,"(100, 100)",6578,1,8625
0.86,"(100, 100)",6579,1,8612
0.86,"(100, 100)",6580,1,8601
0.86,"(100, 100)",6581,1,8601
0.86,"(100, 100)",6582,1,8654
0.86,"(100, 100)",6583,1,8548
0.86,"(100, 100)",6584,1,8612
0.86,"(100, 100)",6585,1,8568
0.86,"(100, 100)",6586,1,8644
0.86,"(100, 100)",6587,1,8604
0.86,"(100, 100)",6588,1,8583
0.86,"(100, 100)",6589,1,8539
0.86,"(100, 100)",6590,1,8590
0.86,"(100, 100)",6591,1,8569
0.86,"(100, 100)",6592,1,8576
0.86,"(100, 100)",6593,1,8656
0.86,"(100, 100)",6594,1,8540
0.86,"(100, 100)",6595,1,8597
0.86,"(100, 100)",6596,1,8586
0.86,"(100, 100)",6597,1,8597
0.86,"(100, 100)",6598,1,8604
0.86,"(100, 100)",6599,1,8593
0.88,"(20, 20)",6600,1,358
0.88,"(20, 20)",6601,1,359
0.88,"(20, 20)",6602,1,361
0.88,"(20, 20)",6603,1,339
0.88,"(20, 20)",6604,1,359
0.88,"(20, 20)",6605,1,351
0.88,"(20, 20)",6606,1,347
0.88,"(20, 20)",6607,1,348
0.88,"(20, 20)",6608,1,341
0.88,"(20, 20)",6609,1,354
0.88,"(20, 20)",6610,1,353
0.88,"(20, 20)",6611,1,354
0.88,"(20, 20)",6612,1,345
0.88,"(20, 20)",6613,1,340
0.88,"(20, 20)",6614,1,359
0.88,"(20, 20)",6615,1,349
0.88,"(20, 20)",6616,1,348
0.88,"(20, 20)",6617,1,356
0.88,"(20, 20)",6618,1,357
0.88,"(20, 20)",6619,1,350
0.88,"(20, 20)",6620,1,345
0.88,"(20, 20)",6621,1,344
0.88,"(20, 20)",6622,1,355
0.88,"(20, 20)",6623,1,358
0.88,"(20, 20)",6624,1,364
0.88,"(20, 20)",6625,1,353
0.88,"(20, 20)",6626,1,358
0.88,"(20, 20)",6627,1,348
0.88,"(20, 20)",6628,1,348
0.88,"(20, 20)",6629,1,354
0.88,"(20, 20)",6630,1,344
0.88,"(20, 20)",6631,1,355
0.88,"(20, 20)",6632,1,349
0.88,"(20, 20)",6633,1,361
0.88,"(20, 20)",6634,1,347
0.88,"(20, 20)",6635,1,356
0.88,"(20, 20)",6636,1,351
0.88,"(20, 20)",6637,1,336
0.88,"(20, 20)",6638,1,346
0.88,"(20, 20)",6639,1,357
0.88,"(20, 20)",6640,1,349
0.88,"(20, 20)",6641,1,357
0.88,"(20, 20)",6642,1,351
0.88,"(20, 20)",6643,1,341
0.88,"(20, 20)",6644,1,347
0.88,"(20, 20)",6645,1,355
0.88,"(20, 20)",6646,1,363
0.88,"(20, 20)",6647,1,352
0.88,"(20, 20)",6648,1,355
0.88,"(20, 20)",6649,1,345
0.88,"(50, 50)",6650,1,2198
0.88,"(50, 50)",6651,1,2222
0.88,"(50, 50)",6652,1,2204
0.88,"(50, 50)",6653,1,2209
0.88,"(50, 50)",6654,1,2206
0.88,"(50, 50)",6655,1,2188
0.88,"(50, 50)",6656,1,2225
0.88,"(50, 50)",6657,1,2182
0.88,"(50, 50)",6658,1,2168
0.88,"(50, 50)",6659,1,2201
0.88,"(50, 50)",6660,1,2203
0.88,"(50, 50)",6661,1,2177
0.88,"(50, 50)",6662,1,2202
0.88,"(50, 50)",6663,1,2207
0.88,"(50, 50)",6664,1,2189
0.88,"(50, 50)",6665,1,2208
0.88,"(50, 50)",6666,1,2187
0.88,"(50, 50)",6667,1,2195
0.88,"(50, 50)",6668,1,2195
0.88,"(50, 50)",6669,1,2179
0.88,"(50, 50)",6670,1,2206
0.88,"(50, 50)",6671,1,2230
0.88,"(50, 50)",6672,1,2181
0.88,"(50, 50)",6673,1,2198
0.88,"(50, 50)",6674,1,2171
0.88,"(50, 50)",6675,1,2164
0.88,"(50, 50)",6676,1,2218
0.88,"(50, 50)",6677,1,2185
0.88,"(50, 50)",6678,1,2203
0.88,"(50, 50)",6679,1,2215
0.88,"(50, 50)",6680,1,2171
0.88,"(50, 50)",6681,1,2185
0.88,"(50, 50)",6682,1,2217
0.88,"(50, 50)",6683,1,2195
0.88,"(50, 50)",6684,1,2211
0.88,"(50, 50)",6685,1,2206
0.88,"(50, 50)",6686,1,2223
0.88,"(50, 50)",6687,1,2186
0.88,"(50, 50)",6688,1,2211
0.88,"(50, 50)",6689,1,2204
0.88,"(50, 50)",6690,1,2175
0.88,"(50, 50)",6691,1,2185
0.88,"(50, 50)",6692,1,2181
0.88,"(50, 50)",6693,1,2218
0.88,"(50, 50)",6694,1,2201
0.88,"(50, 50)",6695,1,2233
0.88,"(50, 50)",6696,1,2185
0.88,"(50, 50)",6697,1,2219
0.88,"(50, 50)",6698,1,2202
0.88,"(50, 50)",6699,1,2206
0.88,"(100, 100)",6700,1,8783
0.88,"(100, 100)",6701,1,8809
0.88,"(100, 100)",6702,1,8746
0.88,"(100, 100)",6703,1,8822
0.88,"(100, 100)",6704,1,8773
0.88,"(100, 100)",6705,1,8790
0.88,"(100, 100)",6706,1,8830
0.88,"(100, 100)",6707,1,8822
0.88,"(100, 100)",6708,1,8797
0.88,"(100, 100)",6709,1,8805
0.88,"(100, 100)",6710,1,8818
0.88,"(100, 100)",6711,1,8827
0.88,"(100, 100)",6712,1,8800
0.88,"(100, 100)",6713,1,8802
0.88,"(100, 100)",6714,1,8861
0.88,"(100, 100)",6715,1,8768
0.88,"(100, 100)",6716,1,8788
0.88,"(100, 100)",6717,1,8796
0.88,"(100, 100)",6718,1,8806
0.88,"(100, 100)",6719,1,8762
0.88,"(100, 100)",6720,1,8778
0.88,"(100, 100)",6721,1,8808
0.88,"(100, 100)",6722,1,8756
0.88,"(100, 100)",6723,1,8803
0.88,"(100, 100)",6724,1,8770
0.88,"(100, 100)",6725,1,8808
0.88,"(100, 100)",6726,1,8811
0.88,"(100, 100)",6727,1,8831
0.88,"(100, 100)",6728,1,8879
0.88,"(100, 100)",6729,1,8778
0.88,"(100, 100)",6730,1,8832
0.88,"(100, 100)",6731,1,8803
0.88,"(100, 100)",6732,1,8791
0.88,"(100, 100)",6733,1,8764
0.88,"(100, 100)",6734,1,8743
0.88,"(100, 100)",6735,1,8801
0.88,"(100, 100)",6736,1,8832
0.88,"(100, 100)",6737,1,8807
0.88,"(100, 100)",6738,1,8778
0.88,"(100, 100)",6739,1,8843
0.88,"(100, 100)",6740,1,8826
0.88,"(100, 100)",6741,1,8757
0.88,"(100, 100)",6742,1,8751
0.88,"(100, 100)",6743,1,8754
0.88,"(100, 100)",6744,1,8828
0.88,"(100, 100)",6745,1,8759
